sqft,floors,bedrooms,price
1950,1.0,4,895000.0
1240,1.0,3,375000.0
1830,2.0,4,349000.0
1740,1.5,3,650500.0
1410,1.0,3,760000.0
2050,1.0,4,480000.0
3220,2.0,4,689000.0
1960,1.0,3,415000.0
1070,1.0,3,195000.0
2820,1.0,5,318000.0
4060,1.0,4,404000.0
800,1.0,2,339950.0
1260,1.0,3,215000.0
2420,2.0,3,339900.0
810,2.0,1,285000.0
1600,1.5,3,550000.0
1350,1.5,4,430000.0
970,1.0,3,219000.0
1780,1.0,2,555000.0
1350,1.0,3,233000.0
1840,1.0,3,248000.0
2550,1.0,5,454000.0
1700,2.0,4,950000.0
2430,2.0,3,359000.0
2740,1.5,5,407500.0
1560,1.0,3,224000.0
1040,1.0,2,210000.0
1820,1.0,4,261000.0
1833,3.0,3,719000.0
2160,2.0,3,440000.0
2100,2.0,3,525000.0
1370,2.0,3,375000.0
1414,2.0,2,428000.0
4115,2.0,5,988830.0
1550,1.0,3,199950.0
2100,1.5,4,840000.0
1160,1.0,3,285000.0
3597,2.0,5,330000.0
1230,1.0,3,147500.0
2190,2.0,4,320000.0
1040,1.0,3,382500.0
4690,2.0,5,2048000.0
2270,1.0,4,596000.0
1950,2.0,4,220000.0
1880,2.0,3,325000.0
2850,2.0,4,679950.0
1160,1.0,2,175000.0
1370,1.0,3,268000.0
3260,2.0,4,715000.0
3170,2.0,7,600000.0
390,1.0,0,228000.0
3450,2.0,5,950000.0
1490,1.0,2,475000.0
1460,1.0,3,700000.0
1300,1.0,3,275000.0
1300,1.0,3,369500.0
1540,1.0,4,215000.0
2130,2.0,4,593450.0
1350,1.0,2,498800.0
2450,2.0,5,849000.0
1940,2.0,4,1151250.0
2890,2.0,5,825000.0
1680,1.0,3,265000.0
1960,1.0,4,285000.0
1590,1.0,3,240000.0
1390,1.0,4,261000.0
2440,1.0,4,330000.0
1850,1.0,4,250000.0
2800,2.0,4,350000.0
3780,1.5,3,930000.0
1910,1.0,3,275000.0
2460,1.0,4,325000.0
810,1.0,1,255000.0
1900,1.0,3,562200.0
3490,1.0,2,952000.0
2200,1.0,3,365000.0
1190,1.0,3,332900.0
2040,2.0,3,721000.0
2400,2.0,4,487275.0
1670,2.0,3,310000.0
990,1.0,2,245000.0
2920,1.0,3,325000.0
1840,1.0,3,550000.0
910,1.5,2,350000.0
2950,2.0,5,599000.0
1240,1.0,3,259950.0
1980,2.0,4,240000.0
1200,1.0,3,186000.0
1280,1.0,3,395000.0
3150,2.0,4,475000.0
3500,2.0,5,815000.0
1680,1.0,3,572000.0
1360,2.0,3,419500.0
2110,1.0,3,298700.0
2034,1.0,2,549000.0
1900,1.0,3,278000.0
2380,1.5,4,455000.0
4050,1.0,5,925000.0
1120,3.0,2,465000.0
2850,2.0,4,620000.0
2360,1.0,4,499900.0
2540,1.0,5,620000.0
1160,1.0,3,450000.0
2710,2.0,4,690000.0
3120,2.0,5,1895000.0
3120,2.0,5,1940000.0
1870,1.0,3,832500.0
1010,1.0,3,245000.0
2980,1.5,3,820000.0
2420,2.0,4,369000.0
3830,2.0,4,1050000.0
3040,3.0,3,653000.0
1460,1.0,2,220650.0
1940,1.0,5,300000.0
3780,2.0,4,970000.0
1950,2.0,4,360000.0
2450,2.0,3,672500.0
1730,1.5,4,268000.0
1690,1.5,4,440000.0
2550,2.0,3,1400000.0
2290,2.0,4,590000.0
2710,1.0,4,359000.0
1880,1.0,4,266500.0
2930,2.0,4,635000.0
3110,2.0,3,559000.0
3480,2.0,4,895000.0
1110,1.0,2,625000.0
2440,1.0,4,650000.0
2280,1.0,4,312500.0
900,1.0,3,225000.0
1980,1.0,4,425000.0
3360,1.0,3,329999.0
2340,2.0,5,572000.0
3110,2.0,4,386500.0
980,1.0,2,452000.0
1480,1.0,4,278000.0
1800,1.0,3,474900.0
2130,1.0,2,450000.0
1270,1.0,2,611000.0
1150,2.0,2,214100.0
1840,2.0,3,317000.0
3180,2.0,4,1000000.0
1510,2.0,5,1000000.0
3070,2.0,4,525000.0
1800,2.0,3,436000.0
1540,1.0,3,450000.0
2330,1.0,3,588500.0
1400,1.0,4,340000.0
2846,1.5,4,482000.0
5830,2.0,4,1575000.0
3380,2.0,3,749000.0
1440,1.0,3,330000.0
1740,3.0,3,568000.0
1470,1.0,3,239000.0
2810,2.0,3,528000.0
2090,1.0,4,385000.0
4110,2.0,4,825000.0
3230,2.0,5,815000.0
2601,2.0,4,625000.0
2070,1.0,3,690000.0
1660,1.0,3,210000.0
1590,1.5,4,599000.0
1860,1.0,3,860000.0
1420,1.0,3,147200.0
1240,1.5,3,476900.0
2500,1.0,4,450000.0
2640,2.0,4,570000.0
1440,1.5,3,567500.0
3030,2.0,5,790000.0
1820,1.0,3,875000.0
2220,2.0,3,490000.0
2430,1.0,3,335000.0
1670,1.0,3,550000.0
1180,1.0,3,385000.0
1620,1.0,3,395000.0
1030,1.0,2,650000.0
2900,2.0,4,637000.0
3420,1.0,3,692500.0
1710,1.0,3,322400.0
1580,1.0,3,233500.0
1230,1.0,3,400000.0
2200,1.5,5,547000.0
2570,1.0,5,519000.0
3320,1.0,4,1025000.0
1090,1.0,3,365000.0
2970,2.0,5,699000.0
1970,1.0,3,525000.0
3220,2.0,4,430000.0
1600,1.0,3,325000.0
670,1.0,2,279000.0
2360,2.0,4,805000.0
2150,1.5,3,419950.0
620,1.0,2,425000.0
1730,2.0,4,446000.0
2500,1.0,5,455000.0
990,1.0,3,226550.0
1420,1.5,3,764000.0
2170,2.0,3,439950.0
1880,1.0,4,453000.0
1300,1.0,3,219950.0
2360,2.0,3,702500.0
1780,1.0,3,285000.0
2160,3.0,2,798750.0
950,1.0,2,320000.0
1680,1.5,3,425000.0
2290,2.0,4,540000.0
4140,2.0,4,1060000.0
3920,3.0,4,1165000.0
1500,1.0,3,576000.0
1720,1.0,3,525000.0
2641,2.0,4,324950.0
4930,2.0,3,600000.0
2460,1.0,3,464000.0
1995,2.0,4,266000.0
3010,2.0,3,775000.0
1270,1.0,3,415000.0
3080,2.0,4,550000.0
1670,2.0,3,235000.0
1470,1.0,3,280000.0
1730,1.0,3,459000.0
1070,1.0,3,195000.0
1660,1.0,3,235000.0
2410,1.0,4,711800.0
1040,3.0,3,440000.0
970,1.0,2,515000.0
2910,1.5,5,1200000.0
2340,1.5,3,560000.0
1880,1.0,3,340000.0
1110,1.5,2,600000.0
2790,2.0,4,764000.0
1590,1.0,4,337000.0
5700,1.0,6,1385000.0
1200,1.0,4,249000.0
3200,1.0,3,350000.0
1510,1.0,3,269950.0
1880,1.0,3,735000.0
3070,2.0,4,1295000.0
2110,2.0,4,475000.0
2350,1.5,3,339000.0
3270,1.0,4,600000.0
2220,1.0,4,397500.0
5990,2.0,4,1525000.0
1760,2.0,3,460000.0
2200,1.0,4,370000.0
1550,1.5,4,250000.0
5070,2.0,4,1100000.0
1040,2.0,2,430000.0
2560,1.5,3,1085000.0
1850,1.0,3,670000.0
2090,1.0,3,461550.0
2010,2.0,3,479990.0
2518,2.0,4,643000.0
2810,2.0,3,607000.0
2600,1.0,3,625000.0
2060,1.0,3,731100.0
2920,2.0,3,859000.0
2130,2.0,4,435000.0
2290,1.0,3,465000.0
1230,1.5,3,740000.0
2020,1.0,3,740000.0
1430,1.0,3,250000.0
2270,3.0,2,656000.0
1910,2.0,4,300000.0
1780,1.0,3,643000.0
2690,2.0,4,311000.0
1330,1.0,3,360000.0
3060,1.0,4,475000.0
1760,3.0,3,469950.0
1570,1.0,3,240000.0
960,1.0,2,232000.0
1680,1.0,3,350000.0
1440,1.5,2,803000.0
1960,1.0,3,355000.0
1790,1.0,4,475000.0
2560,2.0,3,823000.0
1010,1.0,2,395000.0
2560,2.0,4,499000.0
1200,1.0,2,420000.0
3910,2.0,3,961500.0
2260,1.0,4,833000.0
2110,2.0,3,479000.0
3340,2.0,4,1150000.0
1400,1.5,3,267000.0
1760,1.5,4,555000.0
2010,2.0,3,490000.0
2300,1.5,4,619000.0
2510,1.0,5,569950.0
1340,2.0,3,549000.0
1560,1.5,3,422500.0
3350,1.0,4,400000.0
3710,2.0,4,692500.0
2430,2.0,4,310000.0
2430,1.0,3,499900.0
2100,2.0,3,492000.0
1880,1.0,2,460000.0
1630,2.0,3,800000.0
1640,1.5,4,832600.0
2310,1.0,4,470000.0
1930,1.0,2,542000.0
4750,2.0,4,1309500.0
2300,1.0,4,308130.0
1050,1.0,2,310000.0
1500,1.0,2,235000.0
1150,1.0,3,215000.0
1920,1.0,4,210000.0
3660,2.0,4,730000.0
1720,1.0,3,245000.0
2100,1.0,3,540000.0
2400,2.0,4,299000.0
2540,2.0,3,510000.0
2080,1.0,4,198000.0
3400,2.0,5,950000.0
2200,2.0,4,300000.0
2140,1.0,5,528000.0
3850,2.0,5,507000.0
4270,2.0,4,770000.0
1340,1.0,3,255000.0
1100,1.5,1,220000.0
2870,2.0,5,690700.0
1320,1.0,2,447000.0
2150,1.0,6,755000.0
2470,1.5,4,700000.0
1910,1.0,4,250000.0
2130,2.0,3,320000.0
2240,2.0,4,565000.0
1800,2.0,5,754300.0
2160,1.0,3,650000.0
3140,2.0,4,529888.0
1920,2.0,3,432000.0
1050,1.5,3,235000.0
3695,2.0,4,994900.0
3910,2.0,4,489000.0
3010,2.0,4,800000.0
1370,1.0,4,370000.0
2080,1.0,4,436000.0
2250,2.0,3,395000.0
2120,1.0,5,377691.0
2220,2.0,5,370000.0
1440,1.0,3,515000.0
910,1.0,3,169000.0
1270,1.0,3,475000.0
2480,2.0,3,420000.0
2630,2.0,6,1297000.0
2410,2.0,3,822000.0
2930,1.0,4,1500000.0
1570,1.0,3,485000.0
1900,1.0,4,270000.0
2590,1.0,6,300000.0
3810,2.0,4,878000.0
2290,2.0,3,590000.0
1220,2.0,1,611900.0
1100,1.0,3,240000.0
2810,2.0,4,395000.0
890,1.0,3,169000.0
1280,1.0,3,200500.0
2320,2.0,3,308000.0
1720,2.0,3,290256.0
1530,1.0,3,279950.0
1580,1.0,3,195000.0
1360,1.0,3,630000.0
2680,2.0,4,1160000.0
1640,2.0,3,478000.0
2520,2.0,3,835000.0
1400,2.0,3,639000.0
2300,2.0,4,623000.0
1900,1.0,3,220000.0
2000,1.0,3,526000.0
900,1.0,2,243500.0
2980,2.0,4,750000.0
1850,1.0,4,329000.0
1570,1.5,4,525000.0
670,1.0,2,190000.0
2660,1.0,4,772650.0
2110,2.0,3,355000.0
1970,1.0,3,650000.0
1210,1.5,3,678500.0
2670,2.0,4,669950.0
3000,1.0,3,850000.0
2200,2.0,3,572000.0
1540,1.0,3,492450.0
2080,1.0,3,813000.0
1780,1.0,3,710000.0
1960,2.0,3,792500.0
1690,1.5,5,285900.0
2080,1.0,3,389000.0
2070,2.0,3,675000.0
760,1.0,2,352000.0
4020,2.0,4,1050000.0
3620,1.0,4,768500.0
2330,1.0,4,500000.0
1460,1.0,3,685000.0
2250,1.0,4,648475.0
2850,2.0,6,655000.0
2640,2.0,4,895000.0
1310,1.0,3,195000.0
2720,2.0,4,368000.0
3430,2.0,4,997000.0
1990,1.0,3,335000.0
1170,1.0,3,250000.0
1390,1.0,3,278500.0
1540,2.0,4,260000.0
760,1.0,2,162500.0
1280,1.0,4,239000.0
2990,2.0,4,600000.0
1770,2.0,4,350000.0
3830,2.0,5,852500.0
2870,2.0,3,485000.0
1520,1.0,3,299000.0
660,1.0,2,227450.0
1800,1.0,3,383000.0
3570,1.0,2,835000.0
3050,1.5,5,760000.0
820,1.0,2,532500.0
3610,1.0,3,635000.0
1490,1.0,3,438500.0
1560,1.5,3,545500.0
1660,1.0,3,675000.0
1180,1.0,3,450000.0
960,1.0,3,199999.0
1630,1.0,3,375000.0
2260,2.0,4,600000.0
1520,1.0,3,292600.0
3050,1.0,5,1038000.0
1000,1.0,3,610000.0
2650,2.0,4,397450.0
1750,1.0,3,382000.0
1770,1.0,3,370000.0
1770,1.0,3,520000.0
770,1.0,2,260000.0
3370,2.0,4,890000.0
2130,1.0,5,344000.0
1050,1.0,3,205000.0
2803,1.0,5,379000.0
2080,2.0,3,424240.0
2080,2.0,3,589950.0
2120,1.0,4,582000.0
2550,2.0,3,349000.0
1290,1.0,3,658000.0
1790,1.5,5,294000.0
2720,2.0,5,690000.0
1040,1.5,3,600000.0
840,1.0,3,199990.0
1650,1.0,3,220000.0
2080,1.0,4,440000.0
1540,2.0,4,439990.0
3880,2.0,4,815000.0
1860,2.0,4,535000.0
1280,1.0,3,215000.0
3200,1.5,3,605000.0
2200,2.0,3,349900.0
1570,1.0,3,495000.0
2074,2.0,3,515100.0
2450,2.0,4,620000.0
2520,2.0,4,657500.0
2190,1.0,5,250000.0
2190,1.0,5,385000.0
2320,1.0,3,307000.0
1370,1.0,3,288000.0
1730,1.5,3,226450.0
1640,1.0,3,390000.0
1300,1.0,3,350000.0
1560,1.0,3,368000.0
1120,1.0,2,469000.0
2670,2.0,3,865000.0
3810,1.5,5,515000.0
1440,1.0,3,410000.0
1200,1.0,4,210000.0
1520,1.0,3,460000.0
2500,1.0,4,241500.0
2010,2.0,4,322200.0
1210,1.5,4,279000.0
1100,1.0,2,303000.0
1050,1.0,3,420000.0
2120,1.0,3,249000.0
1240,1.0,3,294950.0
3460,2.0,4,1315000.0
1270,1.0,3,335000.0
2980,1.5,4,1155000.0
1250,1.5,2,520000.0
1740,1.0,4,560000.0
1730,2.0,4,243400.0
1240,1.0,3,405000.0
1670,1.5,2,495000.0
2140,2.0,4,350000.0
2530,1.0,5,368500.0
960,1.0,2,99000.0
4130,2.0,4,1070000.0
1710,1.0,4,430000.0
1490,1.0,3,412500.0
4750,2.0,4,1122500.0
3400,2.0,4,915000.0
2210,2.0,3,535000.0
1650,1.0,3,390000.0
1260,1.0,3,499000.0
1960,1.0,3,375000.0
1800,2.0,4,349000.0
1940,1.0,3,635000.0
2820,2.0,4,682000.0
2820,1.0,4,321027.0
720,1.0,2,150000.0
1640,1.0,3,410000.0
1560,2.0,3,449950.0
1560,1.0,6,194990.0
1910,1.0,4,475000.0
1570,2.0,5,530000.0
2038,2.0,4,319950.0
1720,1.0,3,210000.0
1670,1.5,3,485000.0
2830,2.0,4,774000.0
1690,1.0,4,478000.0
1620,2.0,4,385000.0
2360,2.0,4,595000.0
1480,1.0,3,285000.0
2700,2.0,4,723000.0
1780,1.0,3,279000.0
1430,1.0,3,195000.0
2160,1.0,2,625000.0
1800,2.0,3,270000.0
1930,1.0,2,559000.0
1960,1.0,4,474000.0
1920,2.0,4,303500.0
1470,1.0,3,350000.0
2980,1.0,5,367500.0
2980,1.0,5,595000.0
2360,1.0,3,589000.0
1790,1.0,3,585000.0
2130,1.0,3,482975.0
2030,2.0,4,365500.0
1790,1.0,4,570000.0
2260,2.0,3,335000.0
2350,1.5,4,767500.0
1690,2.0,3,386591.0
1320,1.5,3,279000.0
2690,2.0,4,620000.0
2810,1.0,4,407000.0
2280,2.0,3,364250.0
2870,2.0,4,399000.0
3030,1.5,3,766950.0
2940,2.0,4,710000.0
1190,1.0,3,320000.0
1800,2.0,3,300000.0
1580,1.0,3,263000.0
1730,2.0,3,445000.0
1910,1.0,3,554000.0
1000,1.0,2,335000.0
2520,1.0,4,307000.0
1420,1.0,3,404000.0
3080,2.0,4,775000.0
1060,1.0,3,220000.0
2160,2.0,4,518000.0
4060,2.0,4,1600000.0
1940,2.0,1,315000.0
2250,2.0,4,572650.0
1620,1.0,2,350000.0
920,1.0,2,285000.0
1370,2.0,3,231000.0
920,1.0,3,179000.0
1360,1.0,3,244000.0
1630,1.0,3,185850.0
3610,2.0,6,610000.0
3010,2.0,4,419000.0
2320,1.0,3,779000.0
3290,1.0,5,695000.0
2040,2.0,3,319900.0
1920,1.0,3,329000.0
2120,2.0,3,475226.0
2170,2.0,3,638000.0
1330,1.0,2,440000.0
1580,1.0,3,214000.0
3580,2.0,3,600000.0
2580,2.0,4,935000.0
1930,1.5,4,630000.0
2120,2.0,3,575000.0
1990,1.5,3,345000.0
1310,1.0,4,323000.0
2670,1.0,3,425000.0
1910,1.0,2,411000.0
1530,1.0,4,299800.0
2920,2.5,6,823000.0
1010,1.0,3,200000.0
2450,1.0,4,760000.0
1820,2.0,4,359950.0
2090,1.0,4,375000.0
2200,1.0,2,295000.0
2250,2.0,4,250000.0
1450,3.0,3,497000.0
2280,2.0,4,520000.0
2720,2.0,4,365000.0
2250,1.0,3,459900.0
1090,1.0,3,158000.0
1970,1.0,3,294700.0
2780,2.0,4,439950.0
2290,1.0,4,899000.0
2330,1.0,3,535000.0
4060,2.0,4,530000.0
1470,1.0,4,215000.0
1620,1.0,2,290000.0
3220,2.0,5,798000.0
3270,2.0,4,785000.0
2160,1.0,3,433000.0
1150,1.0,2,425000.0
2240,1.0,4,654000.0
1280,2.0,3,215000.0
840,1.0,3,232000.0
1680,1.0,3,675000.0
2330,1.0,5,665000.0
3030,2.0,4,835000.0
2880,2.0,6,525000.0
2910,2.0,3,780000.0
3090,2.0,4,844000.0
2720,2.0,4,680000.0
1310,1.0,3,290000.0
1790,1.0,2,560000.0
2830,2.0,3,605500.0
3150,2.0,4,762500.0
3930,2.0,5,1740000.0
2840,1.0,6,665000.0
2480,1.5,5,540000.0
1930,1.0,3,375000.0
1260,1.0,3,342000.0
670,1.0,3,340000.0
3930,2.0,5,1250000.0
3160,2.0,4,693000.0
1770,1.0,4,638500.0
2240,2.0,5,805000.0
990,1.0,3,250000.0
1580,2.0,3,325000.0
1560,2.0,4,270000.0
2640,2.0,6,880000.0
2120,1.0,2,300000.0
1200,1.0,2,290000.0
5040,1.0,4,2850000.0
1460,1.0,3,259950.0
4890,2.0,4,1780000.0
1580,1.0,3,299950.0
2100,1.0,3,483000.0
2060,1.0,3,890000.0
1690,1.5,3,719000.0
3370,1.0,4,785000.0
2330,2.0,3,660000.0
1820,1.0,4,264000.0
1890,1.0,3,575000.0
3820,1.0,4,1215000.0
2770,2.0,3,475000.0
3020,2.0,4,845800.0
1170,1.0,3,352500.0
1270,1.0,3,347000.0
1950,2.0,4,560000.0
2230,1.0,4,323000.0
2220,1.5,3,595000.0
2060,1.0,4,257500.0
1100,1.0,3,450000.0
1140,1.0,4,410000.0
1980,1.0,3,810000.0
2480,1.0,5,372500.0
1050,1.0,3,325000.0
1260,1.0,3,280000.0
1680,1.0,3,258000.0
1360,1.5,4,329950.0
2450,1.0,4,836000.0
2260,2.0,5,365000.0
1060,1.0,2,111300.0
3720,2.0,4,864000.0
1610,1.0,3,725000.0
3350,2.0,4,550000.0
790,1.0,2,130000.0
1660,1.0,2,765000.0
1420,1.0,3,255000.0
2050,1.0,3,439500.0
1250,1.0,3,268000.0
1700,1.0,3,985000.0
2660,2.0,4,751305.0
1350,1.5,3,280000.0
1810,1.0,4,304000.0
2210,2.0,4,200000.0
2120,1.0,3,325000.0
2470,2.0,3,736000.0
2700,2.0,4,426500.0
1760,1.0,2,640000.0
1930,1.5,5,230000.0
1680,1.5,4,366350.0
1390,1.0,2,365000.0
2240,2.0,4,482000.0
1980,1.5,4,345000.0
1830,1.5,3,682000.0
980,1.0,3,657500.0
3550,2.0,6,895000.0
1660,1.0,3,425000.0
2490,2.0,4,532500.0
2329,2.0,4,540000.0
1790,2.0,3,578000.0
2830,2.0,3,1086000.0
1160,1.0,3,322500.0
1000,1.0,3,140000.0
2540,1.0,3,485000.0
1750,1.5,2,575000.0
2890,2.0,3,421000.0
1870,1.0,4,355000.0
2200,2.0,4,515000.0
1300,1.0,3,309000.0
3410,2.0,5,815000.0
1160,1.0,3,285000.0
2100,1.5,3,700000.0
1490,2.0,3,289000.0
3280,1.5,4,458000.0
1450,1.0,3,230000.0
1930,1.0,3,432500.0
1660,1.0,3,288000.0
1260,1.0,3,354000.0
1170,1.0,3,119500.0
3350,1.0,4,805000.0
1420,3.0,3,435000.0
2170,1.0,3,260000.0
1800,1.0,4,377000.0
2000,2.0,4,602000.0
1660,1.0,3,530000.0
1540,1.0,4,525000.0
1160,2.0,2,250000.0
1700,1.5,3,681000.0
1580,1.0,3,625000.0
2080,2.0,3,448500.0
1030,1.0,3,260000.0
1770,1.0,3,538000.0
1540,1.0,3,385500.0
2650,2.0,4,428400.0
2690,2.0,4,346290.0
2210,2.0,4,587000.0
2390,2.0,4,355000.0
2580,1.0,5,650000.0
2160,2.0,4,340000.0
2230,1.0,4,565000.0
2000,1.5,4,630000.0
1280,1.0,3,227000.0
2810,1.0,4,600000.0
1680,1.0,4,540400.0
2150,2.0,3,569000.0
2820,2.0,3,735000.0
1750,1.0,3,434000.0
1060,1.0,2,578888.0
2430,1.0,4,465425.0
2660,1.5,4,280500.0
1670,1.0,2,539950.0
1380,1.0,3,406430.0
4160,2.0,4,1150000.0
1790,2.0,3,250000.0
1940,1.0,3,266000.0
1390,1.0,3,258000.0
2200,1.0,3,472000.0
1264,2.0,3,530000.0
1095,1.5,2,302282.0
850,1.0,2,370000.0
1760,1.5,4,625000.0
690,1.0,1,142500.0
1400,1.0,3,334000.0
1810,2.0,5,362000.0
1310,1.0,2,181000.0
1400,1.0,3,241500.0
2350,1.0,3,245000.0
1150,1.0,3,227500.0
1710,1.5,5,158550.0
1660,1.0,3,450000.0
1950,1.0,3,485000.0
1780,1.0,4,353000.0
2450,2.0,4,500000.0
2060,1.5,1,360000.0
1540,1.0,3,357500.0
1650,2.0,3,272000.0
1160,1.0,3,422000.0
1440,1.0,2,365000.0
2150,1.0,3,450000.0
1060,1.0,2,275053.0
2620,1.0,3,1880000.0
1630,1.0,3,725000.0
1840,1.0,3,235000.0
820,1.0,2,510000.0
820,1.0,2,489950.0
2010,2.0,3,463000.0
1990,2.0,4,536000.0
2990,2.0,4,375000.0
2540,2.0,4,630000.0
1640,1.0,3,362000.0
2500,1.0,4,350000.0
4020,2.0,4,1691000.0
1500,1.0,3,255000.0
1594,1.0,4,269000.0
2130,1.5,4,370000.0
1130,1.0,3,270000.0
1690,1.0,3,265000.0
1440,1.0,2,487000.0
3270,2.0,4,835000.0
4350,1.0,4,850000.0
1610,1.0,4,575000.0
950,1.0,3,335000.0
1010,1.0,3,318000.0
1420,1.0,3,510000.0
1200,1.0,3,242500.0
2020,1.0,5,750000.0
3390,2.0,5,439900.0
1700,1.5,2,710000.0
3410,2.0,5,2400000.0
2030,1.0,3,435000.0
2860,1.0,4,874000.0
1690,1.0,4,385000.0
760,1.0,2,110000.0
1780,1.0,3,477000.0
1550,1.5,3,500000.0
4090,2.0,4,885000.0
880,1.0,2,235000.0
1320,1.0,3,210000.0
950,1.0,2,320000.0
1390,1.0,3,406000.0
1900,1.0,3,350000.0
1392,1.5,2,350000.0
3340,2.0,4,720000.0
2750,1.0,4,604700.0
1400,1.5,3,343000.0
2220,1.0,3,558000.0
1210,1.5,4,364000.0
2390,1.0,3,420000.0
1870,1.5,5,450000.0
940,1.0,2,392000.0
1120,1.0,4,100000.0
1250,3.0,3,480000.0
1060,1.0,3,212000.0
2410,1.0,5,560000.0
2844,2.0,5,359950.0
2200,1.0,4,535000.0
3460,2.0,5,980000.0
1580,2.0,2,720000.0
1520,1.0,2,619950.0
2260,2.0,3,489000.0
1800,1.0,4,415000.0
2650,2.0,4,672500.0
1000,1.0,3,352500.0
2300,1.0,4,258750.0
1080,1.0,3,350000.0
902,1.0,3,152000.0
730,1.0,2,378500.0
2600,1.5,4,1017000.0
1570,1.0,3,419000.0
2876,1.0,5,895000.0
2290,1.0,4,668500.0
1470,2.0,2,487000.0
2620,2.0,3,538000.0
2680,1.0,5,898000.0
2020,1.0,4,315000.0
2100,2.0,3,800000.0
1510,1.0,3,516130.0
2850,1.5,3,1600000.0
4280,2.0,4,1200000.0
3238,1.0,4,355425.0
2740,2.0,3,1157400.0
2020,2.0,4,689000.0
1520,3.0,3,500000.0
3860,1.0,5,430000.0
1600,1.0,4,299500.0
2090,2.0,4,349950.0
4020,2.0,5,1419000.0
2910,2.0,4,998000.0
900,1.0,3,329000.0
1720,2.0,3,575000.0
3030,2.0,5,529900.0
3030,1.0,4,1470000.0
2190,1.0,4,725000.0
1680,2.0,3,286000.0
1210,1.0,3,335000.0
1120,1.0,3,395300.0
3180,2.0,4,510000.0
920,1.0,3,203000.0
700,1.0,2,248000.0
2540,2.0,3,265000.0
2100,1.5,4,1000000.0
1540,1.5,3,1000000.0
1420,1.0,3,241400.0
1450,1.0,4,309950.0
1550,1.0,3,294010.0
1920,2.0,3,345000.0
1920,2.0,3,625000.0
2510,2.0,4,660000.0
1660,1.0,2,559000.0
3990,2.0,4,866000.0
2350,1.5,3,770000.0
1350,1.0,3,259950.0
2980,1.0,5,352000.0
6390,2.0,5,2466350.0
1590,1.0,3,395000.0
1400,1.5,4,276500.0
1880,1.5,3,530000.0
3500,2.0,4,798000.0
1370,1.0,2,380000.0
2810,2.0,4,350000.0
2220,2.0,3,325000.0
2110,2.0,3,336000.0
1720,1.0,3,286900.0
1780,1.0,5,472000.0
1410,2.0,3,263000.0
2110,1.0,3,565000.0
2700,2.0,3,765000.0
2610,1.0,3,1517000.0
1660,1.0,3,405000.0
4570,2.0,4,1098000.0
3760,1.0,3,555000.0
1610,2.0,3,305000.0
1740,1.0,3,289950.0
3530,2.0,5,487500.0
840,1.0,3,96500.0
840,1.0,3,185000.0
1470,1.5,4,150550.0
2470,1.5,4,339000.0
2220,1.0,4,675000.0
1720,1.0,3,615000.0
2700,2.0,4,837500.0
950,1.0,2,250000.0
1790,2.0,3,583000.0
1610,3.0,3,499000.0
2290,2.0,3,550000.0
2170,1.0,4,400000.0
2100,2.0,3,990400.0
2320,1.5,3,600000.0
1120,1.0,2,325000.0
1530,2.0,3,265000.0
3490,1.0,3,1620500.0
1180,1.0,3,347500.0
2050,1.5,5,629000.0
2360,1.5,2,1087500.0
2570,2.0,4,397500.0
1270,1.5,2,404500.0
1250,1.0,3,225000.0
2510,1.0,3,267000.0
2690,2.0,4,800000.0
2900,2.0,4,339000.0
3830,1.0,4,1850000.0
1280,1.5,5,525000.0
4350,2.0,5,1150000.0
1370,1.5,1,565000.0
1230,2.0,2,387000.0
2440,2.0,4,720000.0
4410,2.0,4,1500000.0
910,1.0,2,235000.0
910,1.0,2,365000.0
2150,2.0,3,368250.0
2150,2.0,3,580000.0
3190,2.0,4,1100000.0
2130,2.0,4,215000.0
2740,2.0,4,648000.0
3150,2.0,4,705000.0
1450,2.0,3,465000.0
2400,1.5,5,650000.0
2280,1.0,4,335000.0
2310,1.5,4,640000.0
2460,2.0,4,638250.0
4200,2.0,4,1460000.0
1620,2.0,4,375000.0
2170,1.0,4,842000.0
2880,1.0,3,499950.0
3280,2.0,4,810000.0
2900,2.0,5,310000.0
2160,1.0,3,730000.0
2250,1.5,4,637800.0
1340,1.5,3,225000.0
1390,1.5,4,417500.0
1600,1.0,4,265000.0
2050,2.0,4,550000.0
2570,1.0,3,625700.0
2660,2.0,3,595000.0
1540,1.0,3,270000.0
2640,2.0,5,739375.0
1210,2.0,2,357562.0
3760,2.0,4,1010000.0
1350,1.0,2,455000.0
2600,1.0,5,310000.0
3900,2.0,3,415000.0
1340,1.0,2,452000.0
1760,1.0,3,810000.0
1840,1.0,3,730001.0
2980,1.0,3,825000.0
1730,2.0,3,665000.0
1650,1.0,4,327500.0
3370,2.0,3,699950.0
2200,2.0,3,424000.0
2180,1.5,4,657000.0
1490,1.0,3,445000.0
1530,2.0,3,450000.0
1180,1.0,3,350000.0
2080,2.0,4,460000.0
3200,1.0,4,385000.0
1880,2.0,4,272000.0
2510,2.0,3,535000.0
1060,1.0,2,216500.0
2130,2.0,3,325000.0
1320,1.0,3,420200.0
1040,1.0,3,258000.0
1150,1.5,3,450000.0
2120,2.0,4,720168.0
2130,1.5,3,652000.0
2340,2.0,4,569500.0
2250,1.0,4,411000.0
1890,1.0,3,524950.0
